city,city_ascii,state_id,state_name,county_name,lat,lng,"city_ascii, state_id"
Castle Point,Castle Point,MO,Missouri,St. Louis,38.7568,-90.2485,"Castle Point, MO"
Millington,Millington,NJ,New Jersey,Morris,40.6763,-74.5159,"Millington, NJ"
Long Lake,Long Lake,IL,Illinois,Lake,42.3758,-88.1276,"Long Lake, IL"
Wilton,Wilton,IA,Iowa,Muscatine,41.5898,-91.0272,"Wilton, IA"
Union City,Union City,PA,Pennsylvania,Erie,41.897,-79.8437,"Union City, PA"
Polkton,Polkton,NC,North Carolina,Anson,35.0031,-80.1963,"Polkton, NC"
Florida,Florida,NY,New York,Orange,41.3312,-74.3533,"Florida, NY"
Great Neck Estates,Great Neck Estates,NY,New York,Nassau,40.7857,-73.7396,"Great Neck Estates, NY"
San Andreas,San Andreas,CA,California,Calaveras,38.1911,-120.6763,"San Andreas, CA"
Meadowood,Meadowood,PA,Pennsylvania,Butler,40.8443,-79.8939,"Meadowood, PA"
Whitehall,Whitehall,MI,Michigan,Muskegon,43.4003,-86.3405,"Whitehall, MI"
Lakemore,Lakemore,OH,Ohio,Summit,41.0215,-81.4263,"Lakemore, OH"
Bloomingdale,Bloomingdale,GA,Georgia,Chatham,32.1249,-81.3077,"Bloomingdale, GA"
Ava,Ava,MO,Missouri,Douglas,36.9547,-92.6662,"Ava, MO"
Sierra Ridge,Sierra Ridge,CO,Colorado,Douglas,39.5286,-104.8172,"Sierra Ridge, CO"
Belle Meade,Belle Meade,TN,Tennessee,Davidson,36.0994,-86.8562,"Belle Meade, TN"
Crewe,Crewe,VA,Virginia,Nottoway,37.1812,-78.1307,"Crewe, VA"
Madison,Madison,FL,Florida,Madison,30.4716,-83.413,"Madison, FL"
Blackhawk,Blackhawk,SD,South Dakota,Meade,44.1514,-103.334,"Blackhawk, SD"
Clinton,Clinton,MI,Michigan,Lenawee,42.0699,-83.9687,"Clinton, MI"
Lake Delta,Lake Delta,NY,New York,Oneida,43.2893,-75.4672,"Lake Delta, NY"
Lakeland,Lakeland,GA,Georgia,Lanier,31.0409,-83.0748,"Lakeland, GA"
Roslyn,Roslyn,NY,New York,Nassau,40.7991,-73.6491,"Roslyn, NY"
Mount Gilead,Mount Gilead,OH,Ohio,Morrow,40.5532,-82.828,"Mount Gilead, OH"
Homedale,Homedale,ID,Idaho,Owyhee,43.6154,-116.9379,"Homedale, ID"
Richmond,Richmond,UT,Utah,Cache,41.9231,-111.8076,"Richmond, UT"
Clever,Clever,MO,Missouri,Christian,37.0333,-93.4729,"Clever, MO"
Delavan Lake,Delavan Lake,WI,Wisconsin,Walworth,42.5992,-88.6176,"Delavan Lake, WI"
Shallowater,Shallowater,TX,Texas,Lubbock,33.6901,-101.9893,"Shallowater, TX"
Lake City,Lake City,PA,Pennsylvania,Erie,42.018,-80.3465,"Lake City, PA"
Jones,Jones,OK,Oklahoma,Oklahoma,35.5662,-97.2901,"Jones, OK"
Medina,Medina,WA,Washington,King,47.6273,-122.2427,"Medina, WA"
Mohnton,Mohnton,PA,Pennsylvania,Berks,40.2872,-75.987,"Mohnton, PA"
Ajo,Ajo,AZ,Arizona,Pima,32.3923,-112.8839,"Ajo, AZ"
Columbus,Columbus,KS,Kansas,Cherokee,37.1716,-94.844,"Columbus, KS"
Sewanee,Sewanee,TN,Tennessee,Franklin,35.1975,-85.9213,"Sewanee, TN"
Troy,Troy,NC,North Carolina,Montgomery,35.365,-79.8918,"Troy, NC"
Pine Ridge,Pine Ridge,SD,South Dakota,Oglala Lakota,43.027,-102.5524,"Pine Ridge, SD"
Citrus City,Citrus City,TX,Texas,Hidalgo,26.3281,-98.3923,"Citrus City, TX"
Philippi,Philippi,WV,West Virginia,Barbour,39.1488,-80.0417,"Philippi, WV"
Gramercy,Gramercy,LA,Louisiana,St. James,30.061,-90.6929,"Gramercy, LA"
Portageville,Portageville,MO,Missouri,New Madrid,36.4295,-89.6993,"Portageville, MO"
Mamou,Mamou,LA,Louisiana,Evangeline,30.6349,-92.4179,"Mamou, LA"
Platteville,Platteville,CO,Colorado,Weld,40.222,-104.834,"Platteville, CO"
Winchester,Winchester,CA,California,Riverside,33.7146,-117.0775,"Winchester, CA"
Turley,Turley,OK,Oklahoma,Tulsa,36.2472,-95.9655,"Turley, OK"
Lake City,Lake City,GA,Georgia,Clayton,33.6065,-84.3411,"Lake City, GA"
Lake Orion,Lake Orion,MI,Michigan,Oakland,42.7827,-83.2453,"Lake Orion, MI"
Lucedale,Lucedale,MS,Mississippi,George,30.9312,-88.5959,"Lucedale, MS"
River Bend,River Bend,NC,North Carolina,Craven,35.0717,-77.1504,"River Bend, NC"
Cumberland Center,Cumberland Center,ME,Maine,Cumberland,43.7982,-70.2541,"Cumberland Center, ME"
Dogtown,Dogtown,CA,California,San Joaquin,38.2096,-121.1551,"Dogtown, CA"
Riverview,Riverview,MO,Missouri,St. Louis,38.7442,-90.211,"Riverview, MO"
Akron,Akron,NY,New York,Erie,43.018,-78.4978,"Akron, NY"
Hopelawn,Hopelawn,NJ,New Jersey,Middlesex,40.5286,-74.2936,"Hopelawn, NJ"
Meadow Oaks,Meadow Oaks,FL,Florida,Pasco,28.3465,-82.6025,"Meadow Oaks, FL"
Greenfield,Greenfield,MN,Minnesota,Hennepin,45.0997,-93.6884,"Greenfield, MN"
Westminster,Westminster,LA,Louisiana,East Baton Rouge,30.408,-91.0906,"Westminster, LA"
Selbyville,Selbyville,DE,Delaware,Sussex,38.4629,-75.2117,"Selbyville, DE"
Swift Trail Junction,Swift Trail Junction,AZ,Arizona,Graham,32.7305,-109.7148,"Swift Trail Junction, AZ"
Norwood,Norwood,NC,North Carolina,Stanly,35.2337,-80.1147,"Norwood, NC"
Beechwood Trails,Beechwood Trails,OH,Ohio,Licking,40.0251,-82.6463,"Beechwood Trails, OH"
Soperton,Soperton,GA,Georgia,Treutlen,32.3782,-82.5945,"Soperton, GA"
Coalfield,Coalfield,TN,Tennessee,Morgan,36.0219,-84.4414,"Coalfield, TN"
Winner,Winner,SD,South Dakota,Tripp,43.3776,-99.8552,"Winner, SD"
Homestead,Homestead,PA,Pennsylvania,Allegheny,40.4073,-79.9097,"Homestead, PA"
Marion,Marion,KY,Kentucky,Crittenden,37.3321,-88.0795,"Marion, KY"
Woodlynne,Woodlynne,NJ,New Jersey,Camden,39.9167,-75.0957,"Woodlynne, NJ"
Grottoes,Grottoes,VA,Virginia,Rockingham,38.2691,-78.8251,"Grottoes, VA"
Seven Fields,Seven Fields,PA,Pennsylvania,Butler,40.6868,-80.0638,"Seven Fields, PA"
Monte Grande,Monte Grande,PR,Puerto Rico,Cabo Rojo,18.0894,-67.1201,"Monte Grande, PR"
Culloden,Culloden,WV,West Virginia,Cabell,38.4154,-82.0705,"Culloden, WV"
Lawai,Lawai,HI,Hawaii,Kauai,21.9204,-159.5006,"Lawai, HI"
Frisco,Frisco,CO,Colorado,Summit,39.5791,-106.0915,"Frisco, CO"
Wendell,Wendell,ID,Idaho,Gooding,42.7745,-114.7026,"Wendell, ID"
Jay,Jay,OK,Oklahoma,Delaware,36.4271,-94.7956,"Jay, OK"
New Orleans Station,New Orleans Station,LA,Louisiana,Plaquemines,29.8314,-90.0211,"New Orleans Station, LA"
Baiting Hollow,Baiting Hollow,NY,New York,Suffolk,40.9582,-72.7395,"Baiting Hollow, NY"
McChord AFB,McChord AFB,WA,Washington,Pierce,47.133,-122.4923,"McChord AFB, WA"
Loudonville,Loudonville,OH,Ohio,Ashland,40.6342,-82.2328,"Loudonville, OH"
Hamilton,Hamilton,TX,Texas,Hamilton,31.6997,-98.1208,"Hamilton, TX"
Nixon,Nixon,TX,Texas,Gonzales,29.2698,-97.7658,"Nixon, TX"
Chester Heights,Chester Heights,PA,Pennsylvania,Delaware,39.8927,-75.4698,"Chester Heights, PA"
Gosnell,Gosnell,AR,Arkansas,Mississippi,35.9644,-89.9721,"Gosnell, AR"
Calera,Calera,OK,Oklahoma,Bryan,33.9303,-96.4293,"Calera, OK"
Brandenburg,Brandenburg,KY,Kentucky,Meade,37.9956,-86.1773,"Brandenburg, KY"
Kurtistown,Kurtistown,HI,Hawaii,Hawaii,19.586,-155.0713,"Kurtistown, HI"
Lake Arrowhead,Lake Arrowhead,ME,Maine,York,43.6634,-70.7382,"Lake Arrowhead, ME"
Haw River,Haw River,NC,North Carolina,Alamance,36.0926,-79.3615,"Haw River, NC"
Bridgetown,Bridgetown,MS,Mississippi,DeSoto,34.8907,-89.9069,"Bridgetown, MS"
Taylor,Taylor,AL,Alabama,Houston,31.1658,-85.4697,"Taylor, AL"
Indian Hills,Indian Hills,KY,Kentucky,Jefferson,38.2809,-85.6617,"Indian Hills, KY"
Eutaw,Eutaw,AL,Alabama,Greene,32.8436,-87.8986,"Eutaw, AL"
Aspinwall,Aspinwall,PA,Pennsylvania,Allegheny,40.4929,-79.9037,"Aspinwall, PA"
Waverly,Waverly,VA,Virginia,Sussex,37.034,-77.0956,"Waverly, VA"
Fayetteville,Fayetteville,WV,West Virginia,Fayette,38.0622,-81.1083,"Fayetteville, WV"
East Dublin,East Dublin,GA,Georgia,Laurens,32.5468,-82.8675,"East Dublin, GA"
Harbor Bluffs,Harbor Bluffs,FL,Florida,Pinellas,27.9081,-82.827,"Harbor Bluffs, FL"
Carrizales,Carrizales,PR,Puerto Rico,Hatillo,18.4811,-66.7879,"Carrizales, PR"
West Monroe,West Monroe,MI,Michigan,Monroe,41.9143,-83.4317,"West Monroe, MI"
Buena Vista,Buena Vista,CO,Colorado,Chaffee,38.8319,-106.1387,"Buena Vista, CO"
Emajagua,Emajagua,PR,Puerto Rico,Maunabo,18.0016,-65.8829,"Emajagua, PR"
Chandler,Chandler,OK,Oklahoma,Lincoln,35.7224,-96.8925,"Chandler, OK"
Cordaville,Cordaville,MA,Massachusetts,Worcester,42.2727,-71.5221,"Cordaville, MA"
Providence,Providence,KY,Kentucky,Webster,37.3993,-87.7509,"Providence, KY"
Womelsdorf,Womelsdorf,PA,Pennsylvania,Berks,40.3655,-76.1864,"Womelsdorf, PA"
Elgin,Elgin,SC,South Carolina,Lancaster,34.6724,-80.7215,"Elgin, SC"
Vails Gate,Vails Gate,NY,New York,Orange,41.4588,-74.0533,"Vails Gate, NY"
Lula,Lula,GA,Georgia,Hall,34.3955,-83.6659,"Lula, GA"
Wales,Wales,WI,Wisconsin,Waukesha,43.0042,-88.374,"Wales, WI"
Skidway Lake,Skidway Lake,MI,Michigan,Ogemaw,44.1918,-84.0467,"Skidway Lake, MI"
Madison,Madison,WV,West Virginia,Boone,38.0631,-81.8046,"Madison, WV"
Poteet,Poteet,TX,Texas,Atascosa,29.0373,-98.5728,"Poteet, TX"
Stamford,Stamford,TX,Texas,Haskell,33.0156,-99.6716,"Stamford, TX"
Jayuya,Jayuya,PR,Puerto Rico,Jayuya,18.2199,-66.5984,"Jayuya, PR"
Brighton,Brighton,TN,Tennessee,Tipton,35.4813,-89.7353,"Brighton, TN"
Williston,Williston,SC,South Carolina,Barnwell,33.4018,-81.422,"Williston, SC"
South Rosemary,South Rosemary,NC,North Carolina,Halifax,36.4463,-77.7065,"South Rosemary, NC"
Pearisburg,Pearisburg,VA,Virginia,Giles,37.3289,-80.7275,"Pearisburg, VA"
Onawa,Onawa,IA,Iowa,Monona,42.0265,-96.0909,"Onawa, IA"
Victor,Victor,ID,Idaho,Teton,43.6014,-111.1108,"Victor, ID"
Gibsonia,Gibsonia,PA,Pennsylvania,Allegheny,40.6322,-79.9684,"Gibsonia, PA"
Brazoria,Brazoria,TX,Texas,Brazoria,29.0454,-95.567,"Brazoria, TX"
New Hope,New Hope,AL,Alabama,Madison,34.537,-86.4128,"New Hope, AL"
La Salle,La Salle,CO,Colorado,Weld,40.3484,-104.7062,"La Salle, CO"
Keokea,Keokea,HI,Hawaii,Maui,20.7211,-156.3625,"Keokea, HI"
La Villa,La Villa,TX,Texas,Hidalgo,26.2964,-97.9269,"La Villa, TX"
High Bridge,High Bridge,WA,Washington,Snohomish,47.7968,-122.0281,"High Bridge, WA"
Littleton Common,Littleton Common,MA,Massachusetts,Middlesex,42.5352,-71.4727,"Littleton Common, MA"
Clarksville,Clarksville,TX,Texas,Red River,33.611,-95.0563,"Clarksville, TX"
Mountain View,Mountain View,AR,Arkansas,Stone,35.8635,-92.1041,"Mountain View, AR"
Fairfield,Fairfield,TX,Texas,Freestone,31.7183,-96.1697,"Fairfield, TX"
Valley Green,Valley Green,PA,Pennsylvania,York,40.1567,-76.7947,"Valley Green, PA"
Lake Belvedere Estates,Lake Belvedere Estates,FL,Florida,Palm Beach,26.6888,-80.1326,"Lake Belvedere Estates, FL"
Rogers City,Rogers City,MI,Michigan,Presque Isle,45.415,-83.8186,"Rogers City, MI"
Atkins,Atkins,AR,Arkansas,Pope,35.2414,-92.9465,"Atkins, AR"
Glenrock,Glenrock,WY,Wyoming,Converse,42.8565,-105.8625,"Glenrock, WY"
Lindsay,Lindsay,OK,Oklahoma,Garvin,34.8393,-97.6105,"Lindsay, OK"
Mountain Iron,Mountain Iron,MN,Minnesota,St. Louis,47.5474,-92.6255,"Mountain Iron, MN"
Hackberry,Hackberry,TX,Texas,Denton,33.1501,-96.9184,"Hackberry, TX"
Diamond,Diamond,IL,Illinois,Grundy,41.2852,-88.2507,"Diamond, IL"
La Dolores,La Dolores,PR,Puerto Rico,Río Grande,18.3725,-65.8546,"La Dolores, PR"
Freemansburg,Freemansburg,PA,Pennsylvania,Northampton,40.628,-75.3401,"Freemansburg, PA"
Haverhill,Haverhill,FL,Florida,Palm Beach,26.691,-80.1217,"Haverhill, FL"
Bakerstown,Bakerstown,PA,Pennsylvania,Allegheny,40.6538,-79.9394,"Bakerstown, PA"
Bonny Doon,Bonny Doon,CA,California,Santa Cruz,37.0436,-122.137,"Bonny Doon, CA"
George West,George West,TX,Texas,Live Oak,28.33,-98.1183,"George West, TX"
Wimberley,Wimberley,TX,Texas,Hays,29.9848,-98.0906,"Wimberley, TX"
Libby,Libby,MT,Montana,Lincoln,48.387,-115.5559,"Libby, MT"
Dakota City,Dakota City,NE,Nebraska,Dakota,42.4184,-96.4201,"Dakota City, NE"
Braddock Heights,Braddock Heights,MD,Maryland,Frederick,39.4117,-77.4991,"Braddock Heights, MD"
Old Hill,Old Hill,CT,Connecticut,Western Connecticut,41.1491,-73.3764,"Old Hill, CT"
Hillsville,Hillsville,VA,Virginia,Carroll,36.7613,-80.7371,"Hillsville, VA"
El Paso,El Paso,IL,Illinois,Woodford,40.7405,-89.0183,"El Paso, IL"
Osage City,Osage City,KS,Kansas,Osage,38.6337,-95.8218,"Osage City, KS"
Albany,Albany,IN,Indiana,Delaware,40.3056,-85.2331,"Albany, IN"
Mount Morris,Mount Morris,IL,Illinois,Ogle,42.0484,-89.4294,"Mount Morris, IL"
Anahola,Anahola,HI,Hawaii,Kauai,22.1455,-159.3151,"Anahola, HI"
Bayfield,Bayfield,CO,Colorado,La Plata,37.234,-107.5952,"Bayfield, CO"
Sonora,Sonora,TX,Texas,Sutton,30.5707,-100.6423,"Sonora, TX"
Bushnell,Bushnell,IL,Illinois,McDonough,40.5518,-90.5046,"Bushnell, IL"
Ford City,Ford City,PA,Pennsylvania,Armstrong,40.7693,-79.5327,"Ford City, PA"
Zellwood,Zellwood,FL,Florida,Orange,28.7294,-81.5895,"Zellwood, FL"
Colwyn,Colwyn,PA,Pennsylvania,Delaware,39.9119,-75.253,"Colwyn, PA"
Juniper Canyon,Juniper Canyon,OR,Oregon,Crook,44.2027,-120.755,"Juniper Canyon, OR"
Wrightsville Beach,Wrightsville Beach,NC,North Carolina,New Hanover,34.213,-77.798,"Wrightsville Beach, NC"
Sutter,Sutter,CA,California,Sutter,39.1556,-121.7493,"Sutter, CA"
Norco,Norco,LA,Louisiana,St. Charles,29.9986,-90.4036,"Norco, LA"
Pima,Pima,AZ,Arizona,Graham,32.8886,-109.8437,"Pima, AZ"
Arcadia,Arcadia,SC,South Carolina,Spartanburg,34.9609,-81.9929,"Arcadia, SC"
Springfield,Springfield,KY,Kentucky,Washington,37.6922,-85.2193,"Springfield, KY"
Moorefield,Moorefield,WV,West Virginia,Hardy,39.0675,-78.9623,"Moorefield, WV"
New Bremen,New Bremen,OH,Ohio,Auglaize,40.4355,-84.3778,"New Bremen, OH"
Weed,Weed,CA,California,Siskiyou,41.4127,-122.3816,"Weed, CA"
Eatonville,Eatonville,WA,Washington,Pierce,46.8682,-122.2697,"Eatonville, WA"
Graymoor-Devondale,Graymoor-Devondale,KY,Kentucky,Jefferson,38.2733,-85.6177,"Graymoor-Devondale, KY"
Cherryvale,Cherryvale,SC,South Carolina,Sumter,33.9543,-80.4609,"Cherryvale, SC"
Mars Hill,Mars Hill,NC,North Carolina,Madison,35.8283,-82.549,"Mars Hill, NC"
Fords Prairie,Fords Prairie,WA,Washington,Lewis,46.7459,-123.003,"Fords Prairie, WA"
Croom,Croom,MD,Maryland,Prince George's,38.7458,-76.7555,"Croom, MD"
Ithaca,Ithaca,MI,Michigan,Gratiot,43.2911,-84.5956,"Ithaca, MI"
Voorheesville,Voorheesville,NY,New York,Albany,42.6517,-73.9347,"Voorheesville, NY"
Taft,Taft,TX,Texas,San Patricio,27.98,-97.3928,"Taft, TX"
Manistique,Manistique,MI,Michigan,Schoolcraft,45.9591,-86.2507,"Manistique, MI"
Saylorville,Saylorville,IA,Iowa,Polk,41.6809,-93.628,"Saylorville, IA"
Warren AFB,Warren AFB,WY,Wyoming,Laramie,41.1488,-104.8618,"Warren AFB, WY"
Lake Helen,Lake Helen,FL,Florida,Volusia,28.983,-81.2309,"Lake Helen, FL"
Albion,Albion,IN,Indiana,Noble,41.3966,-85.4187,"Albion, IN"
Park View,Park View,IA,Iowa,Scott,41.6953,-90.5394,"Park View, IA"
Stockton University,Stockton University,NJ,New Jersey,Atlantic,39.4889,-74.5417,"Stockton University, NJ"
Quarryville,Quarryville,PA,Pennsylvania,Lancaster,39.8957,-76.1617,"Quarryville, PA"
K. I. Sawyer,K. I. Sawyer,MI,Michigan,Marquette,46.3299,-87.3673,"K. I. Sawyer, MI"
Norway,Norway,MI,Michigan,Dickinson,45.7997,-87.914,"Norway, MI"
Caledonia,Caledonia,MN,Minnesota,Houston,43.6344,-91.5009,"Caledonia, MN"
Mondovi,Mondovi,WI,Wisconsin,Buffalo,44.5712,-91.6668,"Mondovi, WI"
Pembroke,Pembroke,NC,North Carolina,Robeson,34.6766,-79.1935,"Pembroke, NC"
Dodge Center,Dodge Center,MN,Minnesota,Dodge,44.0284,-92.8518,"Dodge Center, MN"
New Palestine,New Palestine,IN,Indiana,Hancock,39.7256,-85.896,"New Palestine, IN"
Inwood,Inwood,WV,West Virginia,Berkeley,39.3538,-78.0552,"Inwood, WV"
Lakeside Park,Lakeside Park,KY,Kentucky,Kenton,39.0339,-84.5673,"Lakeside Park, KY"
Sibley,Sibley,IA,Iowa,Osceola,43.4015,-95.743,"Sibley, IA"
Statham,Statham,GA,Georgia,Barrow,33.9647,-83.6018,"Statham, GA"
East Norwich,East Norwich,NY,New York,Nassau,40.8495,-73.5288,"East Norwich, NY"
Edneyville,Edneyville,NC,North Carolina,Henderson,35.4025,-82.3372,"Edneyville, NC"
Wilburton,Wilburton,OK,Oklahoma,Latimer,34.9182,-95.3049,"Wilburton, OK"
Huntingtown,Huntingtown,MD,Maryland,Calvert,38.6117,-76.6187,"Huntingtown, MD"
Fiskdale,Fiskdale,MA,Massachusetts,Worcester,42.1229,-72.1089,"Fiskdale, MA"
Almont,Almont,MI,Michigan,Lapeer,42.9206,-83.0434,"Almont, MI"
Lake Success,Lake Success,NY,New York,Nassau,40.768,-73.7089,"Lake Success, NY"
Clayton,Clayton,NM,New Mexico,Union,36.4426,-103.1574,"Clayton, NM"
Big Sky,Big Sky,MT,Montana,Gallatin,45.2592,-111.3426,"Big Sky, MT"
Bellows Falls,Bellows Falls,VT,Vermont,Windham,43.1344,-72.455,"Bellows Falls, VT"
Greenville,Greenville,DE,Delaware,New Castle,39.778,-75.6046,"Greenville, DE"
Donalsonville,Donalsonville,GA,Georgia,Seminole,31.0404,-84.8792,"Donalsonville, GA"
Crownpoint,Crownpoint,NM,New Mexico,McKinley,35.7173,-108.1432,"Crownpoint, NM"
Ross,Ross,OH,Ohio,Butler,39.3146,-84.6599,"Ross, OH"
Petersburg,Petersburg,WV,West Virginia,Grant,38.9958,-79.1277,"Petersburg, WV"
St. Helen,St. Helen,MI,Michigan,Roscommon,44.3592,-84.4117,"St. Helen, MI"
Davis,Davis,OK,Oklahoma,Murray,34.4575,-97.1566,"Davis, OK"
South Hutchinson,South Hutchinson,KS,Kansas,Reno,38.0278,-97.9429,"South Hutchinson, KS"
Marietta,Marietta,OK,Oklahoma,Love,33.936,-97.1248,"Marietta, OK"
Barranquitas,Barranquitas,PR,Puerto Rico,Barranquitas,18.1848,-66.3102,"Barranquitas, PR"
Kewaunee,Kewaunee,WI,Wisconsin,Kewaunee,44.4607,-87.5132,"Kewaunee, WI"
Uvalde Estates,Uvalde Estates,TX,Texas,Uvalde,29.1695,-99.8329,"Uvalde Estates, TX"
Bicknell,Bicknell,IN,Indiana,Knox,38.7743,-87.3078,"Bicknell, IN"
Sage,Sage,CA,California,Riverside,33.5983,-116.9154,"Sage, CA"
Federalsburg,Federalsburg,MD,Maryland,Caroline,38.6929,-75.7727,"Federalsburg, MD"
Emmitsburg,Emmitsburg,MD,Maryland,Frederick,39.7051,-77.3217,"Emmitsburg, MD"
Montgomery City,Montgomery City,MO,Missouri,Montgomery,38.9737,-91.5024,"Montgomery City, MO"
West Brattleboro,West Brattleboro,VT,Vermont,Windham,42.8559,-72.6018,"West Brattleboro, VT"
White Mountain Lake,White Mountain Lake,AZ,Arizona,Navajo,34.3441,-109.9878,"White Mountain Lake, AZ"
North Pole,North Pole,AK,Alaska,Fairbanks North Star,64.7529,-147.3599,"North Pole, AK"
Fairfield Harbour,Fairfield Harbour,NC,North Carolina,Craven,35.0706,-76.9571,"Fairfield Harbour, NC"
Moline Acres,Moline Acres,MO,Missouri,St. Louis,38.7456,-90.243,"Moline Acres, MO"
Cape May,Cape May,NJ,New Jersey,Cape May,38.9409,-74.9042,"Cape May, NJ"
Fairfax,Fairfax,IA,Iowa,Linn,41.9283,-91.7791,"Fairfax, IA"
Rancho Viejo,Rancho Viejo,TX,Texas,Cameron,26.0358,-97.5568,"Rancho Viejo, TX"
Bath,Bath,PA,Pennsylvania,Northampton,40.7279,-75.3919,"Bath, PA"
Poplarville,Poplarville,MS,Mississippi,Pearl River,30.8391,-89.5306,"Poplarville, MS"
Delta,Delta,OH,Ohio,Fulton,41.5754,-84.0091,"Delta, OH"
Marengo,Marengo,IA,Iowa,Iowa,41.7961,-92.0675,"Marengo, IA"
Sharpes,Sharpes,FL,Florida,Brevard,28.4381,-80.7552,"Sharpes, FL"
Chappaqua,Chappaqua,NY,New York,Westchester,41.1575,-73.766,"Chappaqua, NY"
Follansbee,Follansbee,WV,West Virginia,Brooke,40.3385,-80.5975,"Follansbee, WV"
Shady Shores,Shady Shores,TX,Texas,Denton,33.1632,-97.0401,"Shady Shores, TX"
Quail Ridge,Quail Ridge,FL,Florida,Pasco,28.3451,-82.5535,"Quail Ridge, FL"
Lena,Lena,IL,Illinois,Stephenson,42.3786,-89.8218,"Lena, IL"
Towanda,Towanda,PA,Pennsylvania,Bradford,41.7706,-76.4472,"Towanda, PA"
Premont,Premont,TX,Texas,Jim Wells,27.3585,-98.1244,"Premont, TX"
Burley,Burley,WA,Washington,Kitsap,47.4166,-122.6377,"Burley, WA"
Hartley,Hartley,CA,California,Solano,38.4203,-121.952,"Hartley, CA"
Longtown,Longtown,OK,Oklahoma,Pittsburg,35.2408,-95.5176,"Longtown, OK"
La Paloma,La Paloma,TX,Texas,Cameron,26.0518,-97.6552,"La Paloma, TX"
Narragansett Pier,Narragansett Pier,RI,Rhode Island,Washington,41.4281,-71.4668,"Narragansett Pier, RI"
Beechwood,Beechwood,MI,Michigan,Ottawa,42.7982,-86.1227,"Beechwood, MI"
Reed Creek,Reed Creek,GA,Georgia,Hart,34.4395,-82.9103,"Reed Creek, GA"
Manchester,Manchester,PA,Pennsylvania,York,40.0613,-76.7195,"Manchester, PA"
Cottonwood,Cottonwood,CA,California,Kern,35.3464,-118.9851,"Cottonwood, CA"
Naples,Naples,UT,Utah,Uintah,40.4317,-109.4913,"Naples, UT"
Holly Hills,Holly Hills,CO,Colorado,Arapahoe,39.6678,-104.9216,"Holly Hills, CO"
Verona,Verona,MS,Mississippi,Lee,34.1907,-88.7204,"Verona, MS"
Owensville,Owensville,MO,Missouri,Gasconade,38.3491,-91.4974,"Owensville, MO"
Clarion,Clarion,IA,Iowa,Wright,42.732,-93.7298,"Clarion, IA"
Colfax,Colfax,WA,Washington,Whitman,46.9029,-117.34,"Colfax, WA"
Kingston Springs,Kingston Springs,TN,Tennessee,Cheatham,36.0842,-87.1039,"Kingston Springs, TN"
Goldstream,Goldstream,AK,Alaska,Fairbanks North Star,64.9339,-148.0083,"Goldstream, AK"
West Simsbury,West Simsbury,CT,Connecticut,Capitol,41.8757,-72.845,"West Simsbury, CT"
Newmanstown,Newmanstown,PA,Pennsylvania,Lebanon,40.3515,-76.2117,"Newmanstown, PA"
Albany,Albany,MN,Minnesota,Stearns,45.6284,-94.5675,"Albany, MN"
Paramount-Long Meadow,Paramount-Long Meadow,MD,Maryland,Washington,39.6798,-77.6921,"Paramount-Long Meadow, MD"
McLeansboro,McLeansboro,IL,Illinois,Hamilton,38.0902,-88.5388,"McLeansboro, IL"
Knob Noster,Knob Noster,MO,Missouri,Johnson,38.7674,-93.5617,"Knob Noster, MO"
Harveys Lake,Harveys Lake,PA,Pennsylvania,Luzerne,41.3623,-76.0385,"Harveys Lake, PA"
Munsey Park,Munsey Park,NY,New York,Nassau,40.799,-73.6799,"Munsey Park, NY"
Hamburg,Hamburg,AR,Arkansas,Ashley,33.2248,-91.7972,"Hamburg, AR"
Turner,Turner,OR,Oregon,Marion,44.8489,-122.9518,"Turner, OR"
Grundy Center,Grundy Center,IA,Iowa,Grundy,42.3637,-92.774,"Grundy Center, IA"
Cutchogue,Cutchogue,NY,New York,Suffolk,41.0168,-72.4871,"Cutchogue, NY"
Bon Secour,Bon Secour,AL,Alabama,Baldwin,30.3222,-87.7271,"Bon Secour, AL"
Fayette,Fayette,MO,Missouri,Howard,39.147,-92.6857,"Fayette, MO"
Arcanum,Arcanum,OH,Ohio,Darke,39.9923,-84.5543,"Arcanum, OH"
Tainter Lake,Tainter Lake,WI,Wisconsin,Dunn,44.9882,-91.8437,"Tainter Lake, WI"
Weedpatch,Weedpatch,CA,California,Kern,35.2369,-118.9123,"Weedpatch, CA"
Spring Lake,Spring Lake,NJ,New Jersey,Monmouth,40.1539,-74.0273,"Spring Lake, NJ"
Seymour,Seymour,TX,Texas,Baylor,33.5958,-99.258,"Seymour, TX"
Irvine,Irvine,KY,Kentucky,Estill,37.6964,-83.9678,"Irvine, KY"
Ferris,Ferris,TX,Texas,Ellis,32.5369,-96.6738,"Ferris, TX"
Osceola,Osceola,WI,Wisconsin,Polk,45.3193,-92.6936,"Osceola, WI"
North Yelm,North Yelm,WA,Washington,Thurston,46.9648,-122.6027,"North Yelm, WA"
Licking,Licking,MO,Missouri,Texas,37.4993,-91.8618,"Licking, MO"
Madrid,Madrid,IA,Iowa,Boone,41.8757,-93.8205,"Madrid, IA"
West Grove,West Grove,PA,Pennsylvania,Chester,39.8206,-75.8284,"West Grove, PA"
Savanna,Savanna,IL,Illinois,Carroll,42.0904,-90.1395,"Savanna, IL"
Lagrange,Lagrange,IN,Indiana,LaGrange,41.6481,-85.418,"Lagrange, IN"
